"","ï..STATE","STATION_NA","ELEVATION_","AVG_LENGTH_28","AVG_LENGTH_32","ANN_GDD50","Estimated_GDD","ANN_TNORM_","C_Degrees","marine_32","Marine_32_b","mcc_ratio_32","exponent_gdd_32","exponent_32xmarine32","gdd_calc","gdd_calc.marine32","mcc_ratio_28","exponent.gdd_28","exponent28.marine28","marine_32_b.gdd_calc","new_station_name","ANN_GDD50_new","ANN_GDD5086","long","lat","optional"
"2296","IA","OAKLAND",1170,174,152,3087,2694.678394,48.6,9.222222222,1,1,16.48192771,1.279085795,1.279085795,0.561145153,0.561145153,18.86746988,1.341101301,1.341101301,0.561145153,"OAKLAND",NA,NA,-122.1667,37.7833,TRUE
"2297","OR","SEXTON SUMMIT",3832,207,152,1775,2694.678394,48.6,9.222222222,1,1,16.48192771,1.279085795,1.279085795,0.561145153,0.561145153,22.44578313,1.439807549,0.863884529,0.561145153,"SEXTON SUMMIT",1740,2069,-123.3642,42.6003,TRUE
"2299","IL","WAUKEGAN",700,194,168,2612,2698.743968,47.3,8.5,1,1,19.76470588,1.220217175,1.220217175,0.562383903,0.562383903,22.82352941,1.290439269,1.225917305,0.562383903,"WAUKEGAN",2758,2971,-87.8828,42.3492,TRUE
"2300","NY","WHITEHALL",119,184,158,2754,2698.756557,48.1,8.944444444,1,1,17.66459627,1.256681602,1.256681602,0.562387738,0.562387738,20.57142857,1.329002181,1.089781789,0.562387738,"WHITEHALL",NA,NA,-90.7,30.3167,TRUE
"2301","CO","DELTA",4930,169,138,2811,2699.755668,50.1,10.05555556,1,1,13.72375691,1.353272672,1.353272672,0.56269216,0.56269216,16.80662983,1.446634805,1.446634805,0.56269216,"DELTA",NA,NA,-85.7,33.4333,TRUE
"2302","CO","KASSLER",5501,168,138,2707,2699.755668,50.1,10.05555556,1,1,13.72375691,1.353272672,1.353272672,0.56269216,0.56269216,16.70718232,1.443524893,1.443524893,0.56269216,"KASSLER",2910,3495,-105.0953,39.49,TRUE
"2304","MI","HOLLAND",610,183,154,2676,2704.06488,48.5,9.166666667,1,1,16.8,1.276864452,1.276864452,0.564005143,0.564005143,19.96363636,1.359092856,1.359092856,0.564005143,"HOLLAND",NA,NA,-87.0333,38.25,TRUE
"2305","WI","LYNXVILLE DAM 9",633,196,179,3077,2704.24287,48.2,9,1,0.9,19.88888889,1.322944641,1.190650177,0.626732639,0.626732639,21.77777778,1.372241087,1.372241087,0.564059375,"LYNXVILLE DAM 9",3066,3251,-91.0986,43.2117,TRUE
"2306","IA","CHARITON 1 E",940,178,153,3022,2704.998074,48.6,9.222222222,1,1,16.59036145,1.281841441,1.281841441,0.56428948,0.56428948,19.30120482,1.35269571,1.35269571,0.56428948,"CHARITON 1 E",2992,3367,-93.2792,41.0164,TRUE
"2308","WA","MOXEE CITY 10 E",1550,180,143,2337,2705.547956,49.6,9.777777778,1,1,14.625,1.330125336,1.330125336,0.564457025,0.564457025,18.40909091,1.440369633,1.440369633,0.564457025,"MOXEE CITY 10 E",2336,2871,-120.1678,46.5053,TRUE
"2310","OR","VALE",2240,166,136,2917,2706.364029,50.4,10.22222222,1,1,13.30434783,1.369794114,1.369794114,0.564705676,0.564705676,16.23913043,1.46114818,1.46114818,0.564705676,"VALE",2995,3279,-117.2439,43.9814,TRUE
"2311","SD","ARMOUR",1510,171,151,3238,2706.388757,48.8,9.333333333,1,1,16.17857143,1.291713615,1.291713615,0.564713211,0.564713211,18.32142857,1.348524624,1.348524624,0.564713211,"ARMOUR",3168,3478,-98.3486,43.3131,TRUE
"2312","CA","CALAVERAS BIG TREES",4694,190,145,2088,2706.725129,49.4,9.666666667,1,1,15,1.320682462,1.320682462,0.564815701,0.564815701,19.65517241,1.454979449,1.454979449,0.564815701,"CALAVERAS BIG TREES",2021,2479,-120.3114,38.2769,TRUE
"2313","CO","IDALIA",3965,163,145,2741,2706.725129,49.4,9.666666667,1,1,15,1.320682462,1.320682462,0.564815701,0.564815701,16.86206897,1.372845897,1.372845897,0.564815701,"IDALIA",NA,NA,-102.2929,39.7041,TRUE
"2314","NV","STEAD",5120,170,145,2334,2706.725129,49.4,9.666666667,1,1,15,1.320682462,1.320682462,0.564815701,0.564815701,17.5862069,1.393683683,1.393683683,0.564815701,"STEAD",2482,3111,-119.8836,39.6253,TRUE
"2315","IA","JEFFERSON",1045,184,160,3047,2706.749242,48,8.888888889,1,1,18,1.254263049,1.254263049,0.564823047,0.564823047,20.7,1.320747509,1.320747509,0.564823047,"JEFFERSON",3058,3365,-94.3953,42.0103,TRUE
"2316","IL","AURORA",640,189,160,2769,2706.749242,48,8.888888889,1,1,18,1.254263049,1.254263049,0.564823047,0.564823047,21.2625,1.335035952,1.335035952,0.564823047,"AURORA",3170,3376,-88.3092,41.7803,TRUE
"2317","WA","HARTLINE",1910,175,150,2543,2706.845399,48.9,9.388888889,1,1,15.97633136,1.296608988,1.296608988,0.564852346,0.564852346,18.63905325,1.368279539,1.368279539,0.564852346,"HARTLINE",2497,2912,-119.1064,47.6892,TRUE
"2319","IL","ALEDO",720,195,174,2983,2707.449705,48.6,9.222222222,1,0.9,18.86746988,1.341101301,1.206991171,0.627818304,0.627818304,21.14457831,1.40310076,1.40310076,0.565036473,"ALEDO",3047,3331,-90.7447,41.1978,TRUE
"2321","NY","SYRACUSE HANCOCK INTL AP",410,189,168,2467,2710.807654,47.4,8.555555556,1,1,19.63636364,1.228192451,1.228192451,0.566059614,0.566059614,22.09090909,1.284972104,1.220723499,0.566059614,"SYRACUSE HANCOCK INTL AP",2617,2903,-76.1039,43.1111,TRUE
"2322","OH","PHILO 3 SW",1020,184,163,2334,2712.143365,47.8,8.777777778,1,1,18.56962025,1.246607194,1.246607194,0.566466595,0.566466595,20.96202532,1.304238166,1.304238166,0.566466595,"PHILO 3 SW",3454,3736,-81.9167,39.8386,TRUE
"2323","NY","FREDONIA",760,200,172,2616,2712.342065,48.8,9.333333333,1,0.9,18.42857143,1.351429868,1.216286882,0.629474597,0.629474597,21.42857143,1.43536785,1.43536785,0.566527138,"FREDONIA",3048,3841,-112.5258,36.9414,TRUE
"2324","NE","WEST POINT",1310,173,156,3134,2713.066817,48.4,9.111111111,1,1,17.12195122,1.274600148,1.274600148,0.566747964,0.566747964,18.98780488,1.322095149,1.322095149,0.566747964,"WEST POINT",NA,NA,-88.65,33.6167,TRUE
"2326","WA","OMAK 4 N",1301,198,161,2478,2716.42634,48,8.888888889,1,1,18.1125,1.256965217,1.256965217,0.567771584,0.567771584,22.275,1.361145811,1.293088521,0.567771584,"OMAK 4 N",NA,NA,-119.5167,48.4608,TRUE
"2328","WV","BELINGTON",1800,169,144,2583,2716.807394,49.6,9.777777778,1,1,14.72727273,1.332990941,1.332990941,0.567887689,0.567887689,17.28409091,1.406672518,1.406672518,0.567887689,"BELINGTON",2749,3341,-79.9331,39.0231,TRUE
"2329","NJ","LONG VALLEY",550,179,151,2439,2717.420833,48.9,9.388888889,1,1,16.08284024,1.299402387,1.299402387,0.568074599,0.568074599,19.06508876,1.380108915,1.380108915,0.568074599,"LONG VALLEY",2390,2778,-74.7789,40.7875,TRUE
"2330","WA","OTHELLO 6 ESE",1190,187,150,2210,2717.814898,49,9.444444444,1,1,15.88235294,1.304281231,1.304281231,0.568194667,0.568194667,19.8,1.412383501,1.412383501,0.568194667,"OTHELLO 6 ESE",2271,2730,-119.0461,46.7886,TRUE
"2331","OH","ASHTABULA",690,199,178,2525,2718.768362,48.4,9.111111111,1,0.9,19.53658537,1.336398171,1.202758354,0.6316502,0.6316502,21.84146341,1.398180203,1.398180203,0.56848518,"ASHTABULA",2696,2963,-80.8,41.85,TRUE
"2334","IL","DE KALB",873,189,164,2885,2721.596733,47.8,8.777777778,1,1,18.6835443,1.249292869,1.249292869,0.569346963,0.569346963,21.53164557,1.318348003,1.318348003,0.569346963,"DE KALB",2944,3183,-88.7756,41.9342,TRUE
"2335","NY","BATAVIA",913,189,157,2642,2723.125494,48.4,9.111111111,1,1,17.23170732,1.27734613,1.27734613,0.569812765,0.569812765,20.74390244,1.368411851,1.368411851,0.569812765,"BATAVIA",2727,3008,-78.1683,43.0297,TRUE
"2337","PA","STATE COLLEGE",1170,197,171,2630,2725.595665,49,9.444444444,1,0.9,18.10588235,1.364578488,1.22812064,0.633961563,0.633961563,20.85882353,1.44310841,1.44310841,0.570565407,"STATE COLLEGE",2858,3126,-77.8672,40.7933,TRUE
"2338","OR","VALSETZ",1155,220,144,1501,2727.397209,49.7,9.833333333,1,1,14.6440678,1.340564753,1.340564753,0.571114323,0.571114323,22.37288136,1.578773554,0.947264132,0.571114323,"VALSETZ",NA,NA,-123.6667,44.8333,TRUE
"2339","OH","PAULDING",725,183,161,2714,2728.072755,48.1,8.944444444,1,1,18,1.26482125,1.26482125,0.571320157,0.571320157,20.45962733,1.326145151,1.326145151,0.571320157,"PAULDING",NA,NA,-89.1794,46.3975,TRUE
"2341","IL","ELGIN",763,194,166,2775,2728.453909,47.7,8.722222222,1,1,19.03184713,1.246740566,1.246740566,0.571436292,0.571436292,22.24203822,1.324176243,1.257967431,0.571436292,"ELGIN",2926,3188,-88.2861,42.0628,TRUE
"2342","OH","MILLERSBURG",819,174,150,2690,2728.784397,49.1,9.5,1,1,15.78947368,1.311953473,1.311953473,0.571536989,0.571536989,18.31578947,1.381495919,1.381495919,0.571536989,"MILLERSBURG",NA,NA,-84.1333,38.3,TRUE
"2344","IA","INDEPENDENCE",1025,180,160,3076,2729.921107,48.2,9,1,1,17.77777778,1.269941337,1.269941337,0.571883336,0.571883336,20,1.325794776,1.325794776,0.571883336,"INDEPENDENCE",4891,5019,-118.2036,36.7981,TRUE
"2345","OR","OTIS 2 NE",150,303,214,1582,2730.186258,51.3,10.72222222,0.71,0.67,19.95854922,1.699401872,1.138599255,0.853677798,0.606111237,28.25906736,2.058156321,0.843844092,0.571964125,"OTIS 2 NE",1467,1988,-123.9239,45.0333,TRUE
"2348","NY","LOCKPORT 4 NE",440,193,164,2479,2733.423295,47.9,8.833333333,1,1,18.56603774,1.257199786,1.257199786,0.572950425,0.572950425,21.8490566,1.338161811,1.097292685,0.572950425,"LOCKPORT 4 NE",2612,2867,-78.6333,43.2,TRUE
"2350","CO","NORTHGLENN",5366,170,143,2610,2737.125478,49.9,9.944444444,1,1,14.37988827,1.352797927,1.352797927,0.574078452,0.574078452,17.09497207,1.433732064,1.433732064,0.574078452,"NORTHGLENN",3159,3698,-105.0133,39.8989,TRUE
"2351","CO","KIT CARSON",4280,166,144,2914,2737.987024,49.8,9.888888889,1,1,14.56179775,1.348138565,1.348138565,0.574340958,0.574340958,16.78651685,1.413502043,1.413502043,0.574340958,"KIT CARSON",NA,NA,-102.7863,38.7645,TRUE
"2352","OH","PUT-IN-BAY",580,229,205,3078,2738.723296,50.1,10.05555556,0.41,0.74,20.38674033,1.563168046,1.156744354,0.776439587,0.318340231,22.77348066,1.646026569,0.987615942,0.574565294,"PUT-IN-BAY",3106,3238,-82.8,41.65,TRUE
"2354","NM","ZUNI",6310,153,133,2623,2739.234911,51.1,10.61111111,1,1,12.53403141,1.412755294,1.412755294,0.574721179,0.574721179,14.41884817,1.474889851,1.474889851,0.574721179,"ZUNI",2172,3595,-108.8389,35.0706,TRUE
"2355","NV","SMOKE CREEK ESPIL",3850,160,133,2828,2739.234911,51.1,10.61111111,1,1,12.53403141,1.412755294,1.412755294,0.574721179,0.574721179,15.07853403,1.497276514,1.497276514,0.574721179,"SMOKE CREEK ESPIL",2898,3448,-119.7475,40.6044,TRUE
"2357","UT","KNOLLS 10 NE",4239,172,148,2958,2739.810416,49.4,9.666666667,1,1,15.31034483,1.32923665,1.32923665,0.574896532,0.574896532,17.79310345,1.399695221,1.399695221,0.574896532,"KNOLLS 10 NE",3054,3345,-113.2,40.8133,TRUE
"2358","NM","SPRINGER",5922,160,138,2597,2740.567948,50.5,10.27777778,1,1,13.42702703,1.383179251,1.383179251,0.575127345,0.575127345,15.56756757,1.45024165,1.45024165,0.575127345,"SPRINGER",2705,3679,-104.585,36.3628,TRUE
"2360","IA","SIGOURNEY",800,198,178,3050,2741.521635,48.6,9.222222222,1,0.9,19.30120482,1.35269571,1.217426139,0.639353252,0.639353252,21.46987952,1.412188779,1.412188779,0.575417926,"SIGOURNEY",3134,3388,-92.2278,41.3372,TRUE
"2361","SD","PICKSTOWN",1490,179,159,3059,2743.138757,48.4,9.111111111,1,1,17.45121951,1.282855856,1.282855856,0.575910651,0.575910651,19.64634146,1.339277291,1.339277291,0.575910651,"PICKSTOWN",3121,3415,-98.5325,43.0689,TRUE
"2364","UT","RIVERDALE",4400,186,142,2834,2746.562567,50.1,10.05555556,1,1,14.12154696,1.364972308,1.364972308,0.576953859,0.576953859,18.49723757,1.500540277,1.500540277,0.576953859,"RIVERDALE",NA,NA,-76.9333,38.9667,TRUE
"2366","CO","WHEAT RIDGE 2",5466,153,144,2491,2748.576838,49.9,9.944444444,1,1,14.48044693,1.355712378,1.355712378,0.577567592,0.577567592,15.38547486,1.382226614,1.382226614,0.577567592,"WHEAT RIDGE 2",2547,3331,-105.1169,39.775,TRUE
"2367","IA","ANKENY",940,187,162,3090,2749.482289,48.2,9,1,1,18,1.275419122,1.275419122,0.577843476,0.577843476,20.77777778,1.345918395,1.345918395,0.577843476,"ANKENY",3245,3522,-93.65,41.7322,TRUE
"2369","PA","NEW CASTLE 1 N",825,178,148,2729,2750.654154,49.5,9.722222222,1,1,15.22285714,1.336875941,1.336875941,0.578200535,0.578200535,18.30857143,1.426034634,1.426034634,0.578200535,"NEW CASTLE 1 N",2817,3256,-80.3614,41.0172,TRUE
"2370","MA","BOSTON LOGAN INTL AP",20,238,213,2945,2753.112912,51.6,10.88888889,0.71,0.67,19.56122449,1.722107359,1.153811931,0.864104028,0.61351386,21.85714286,1.817297492,1.490183944,0.578949699,"BOSTON LOGAN INTL AP",2936,3083,-71.0106,42.3606,TRUE
"2372","OH","HOYTVILLE 2 NE",700,183,159,2721,2754.663993,48.5,9.166666667,1,1,17.34545455,1.290678148,1.290678148,0.579422301,0.579422301,19.96363636,1.359092856,1.359092856,0.579422301,"HOYTVILLE 2 NE",3274,3478,-83.7667,41.2167,TRUE
"2373","IA","INDIANOLA",940,182,158,3019,2756.078189,48.6,9.222222222,1,1,17.13253012,1.29570898,1.29570898,0.579853196,0.579853196,19.73493976,1.364390357,1.364390357,0.579853196,"INDIANOLA",NA,NA,-90.6167,33.45,TRUE
"2375","WA","UPPER BAKER DAM",690,238,189,1495,2757.848493,47.8,8.777777778,0.95,0.91,21.53164557,1.318348003,1.199696683,0.637794059,0.605904356,27.11392405,1.464964305,0.600635365,0.580392594,"UPPER BAKER DAM",1481,1879,-121.6931,48.6525,TRUE
"2376","NE","OVERTON 3 W",2330,159,144,3081,2759.166653,50,10,1,1,14.4,1.36328619,1.36328619,0.580794227,0.580794227,15.9,1.408012525,1.408012525,0.580794227,"OVERTON 3 W",3147,3606,-99.59,40.7456,TRUE
"2378","NE","KEARNEY 4 NE",2130,177,154,3012,2760.157755,49,9.444444444,1,1,16.30588235,1.315557314,1.315557314,0.581096208,0.581096208,18.74117647,1.38231275,1.38231275,0.581096208,"KEARNEY 4 NE",3061,3447,-99.0133,40.7258,TRUE
"2379","PA","CONFLUENCE 1 SW DAM",1490,173,147,2724,2761.158326,49.7,9.833333333,1,1,14.94915254,1.349247721,1.349247721,0.581401074,0.581401074,17.59322034,1.426895374,1.426895374,0.581401074,"CONFLUENCE 1 SW DAM",2613,3088,-79.3664,39.7994,TRUE
"2380","RI","KINGSTON",100,173,147,2476,2761.158326,49.7,9.833333333,1,1,14.94915254,1.349247721,1.349247721,0.581401074,0.581401074,17.59322034,1.426895374,1.426895374,0.581401074,"KINGSTON",NA,NA,-107.7087,32.9163,TRUE
"2381","IA","WILLIAMSBURG",850,188,162,3000,2761.18897,48.3,9.055555556,1,1,17.88957055,1.28329208,1.28329208,0.581410411,0.581410411,20.7607362,1.357144062,1.357144062,0.581410411,"WILLIAMSBURG",NA,NA,-95.4703,38.4772,TRUE
"2383","NE","NIOBRARA",1380,171,149,3308,2761.675949,49.5,9.722222222,1,1,15.32571429,1.33975609,1.33975609,0.58155879,0.58155879,17.58857143,1.40471315,1.40471315,0.58155879,"NIOBRARA",3458,3729,-98.0467,42.7472,TRUE
"2385","SD","VERMILLION 2 SE",1190,165,150,3374,2761.692896,49.4,9.666666667,1,1,15.51724138,1.334970201,1.334970201,0.581563954,0.581563954,17.06896552,1.378767553,1.378767553,0.581563954,"VERMILLION 2 SE",3235,3558,-96.9194,42.7625,TRUE
"2386","UT","TIMPANOGOS CAVE",5640,183,150,2824,2761.692896,49.4,9.666666667,1,1,15.51724138,1.334970201,1.334970201,0.581563954,0.581563954,18.93103448,1.433225194,1.433225194,0.581563954,"TIMPANOGOS CAVE",2722,2945,-111.7075,40.4447,TRUE
"2387","WI","BELOIT",780,194,171,2791,2762.313227,47.6,8.666666667,1,1,19.73076923,1.252201436,1.252201436,0.581752964,0.581752964,22.38461538,1.315742,1.2499549,0.581752964,"BELOIT",4062,4231,-98.1125,39.4575,TRUE
"2388","CT","BURLINGTON",510,184,160,2493,2764.678906,48.5,9.166666667,1,1,17.45454545,1.293458769,1.293458769,0.582473768,0.582473768,20.07272727,1.362020869,1.362020869,0.582473768,"BURLINGTON",3045,3535,-102.2608,39.3061,TRUE
"2390","OH","CHIPPEWA LAKE",1180,182,159,2660,2766.18923,48.6,9.222222222,1,1,17.24096386,1.29850044,1.29850044,0.582933952,0.582933952,19.73493976,1.364390357,1.364390357,0.582933952,"CHIPPEWA LAKE",2727,3036,-81.9361,41.0517,TRUE
"2391","UT","SANTAQUIN CHLORINATOR",5160,180,142,2932,2767.48591,50.3,10.16666667,1,1,13.96721311,1.380054875,1.380054875,0.58332904,0.58332904,17.70491803,1.497657062,1.497657062,0.58332904,"SANTAQUIN CHLORINATOR",2956,3260,-111.7794,39.9578,TRUE
"2392","UT","ESCALANTE",5810,171,142,2735,2767.48591,50.3,10.16666667,1,1,13.96721311,1.380054875,1.380054875,0.58332904,0.58332904,16.81967213,1.468928608,1.468928608,0.58332904,"ESCALANTE",2866,3439,-111.5978,37.7686,TRUE
"2393","OH","MONTPELIER",860,182,156,2862,2769.776172,48.9,9.388888889,1,1,16.61538462,1.313459908,1.313459908,0.584026865,0.584026865,19.38461538,1.389048014,1.389048014,0.584026865,"MONTPELIER",NA,NA,-88.95,33.7,TRUE
"2394","IN","WABASH",730,177,155,2841,2770.655657,49,9.444444444,1,1,16.41176471,1.318391534,1.318391534,0.584294837,0.584294837,18.74117647,1.38231275,1.38231275,0.584294837,"WABASH",2979,3338,-85.8258,40.7917,TRUE
"2395","NE","RED WILLOW DAM",2561,169,146,3025,2771.374029,49.9,9.944444444,1,1,14.68156425,1.36156013,1.36156013,0.58451372,0.58451372,16.99441341,1.43064989,1.43064989,0.58451372,"RED WILLOW DAM",3045,3559,-100.6608,40.3575,TRUE
"2398","PA","EVERETT",1000,185,152,2594,2772.339531,49.3,9.611111111,1,1,15.8150289,1.333023147,1.333023147,0.584807901,0.584807901,19.24855491,1.431134835,1.431134835,0.584807901,"EVERETT",2614,3123,-78.3653,40.0136,TRUE
"2400","NV","LOVELOCK",3975,165,139,2728,2773.11728,50.7,10.38888889,1,1,13.37967914,1.401144659,1.401144659,0.585044875,0.585044875,15.88235294,1.481778922,1.481778922,0.585044875,"LOVELOCK",2815,3433,-118.51,40.1808,TRUE
"2401","WA","WHITMAN MISSION",632,174,135,2541,2774.369051,51.2,10.66666667,1,1,12.65625,1.426277625,1.426277625,0.58542628,0.58542628,16.3125,1.551153312,1.551153312,0.58542628,"WHITMAN MISSION",2562,3150,-118.4628,46.0436,TRUE
"2402","IL","MORRISON",603,187,161,2973,2774.658413,48.5,9.166666667,1,1,17.56363636,1.29624538,1.29624538,0.585514446,0.585514446,20.4,1.37084281,1.37084281,0.585514446,"MORRISON",3082,3373,-89.9681,41.7944,TRUE
"2403","ID","MOUNTAIN HOME",3140,170,141,2862,2776.502141,50.5,10.27777778,1,1,13.71891892,1.392138237,1.392138237,0.586076216,0.586076216,16.54054054,1.481790123,1.481790123,0.586076216,"MOUNTAIN HOME",NA,NA,-123.25,46.0333,TRUE
"2404","WV","UNION 3 SSE",2110,163,141,2645,2776.502141,50.5,10.27777778,1,1,13.71891892,1.392138237,1.392138237,0.586076216,0.586076216,15.85945946,1.459635005,1.459635005,0.586076216,"UNION 3 SSE",3036,3615,-80.5336,37.5436,TRUE
"2405","OH","NORWALK WWTP",670,193,173,2802,2776.682323,49.3,9.611111111,1,0.9,18,1.394649151,1.255184236,0.651256796,0.651256796,20.08092486,1.45598738,1.45598738,0.586131116,"NORWALK WWTP",2967,3219,-82.6167,41.2667,TRUE
"2406","UT","NEPHI",5125,165,136,3027,2776.872443,51.1,10.61111111,1,1,12.81675393,1.421905846,1.421905846,0.586189044,0.586189044,15.54973822,1.513474728,1.513474728,0.586189044,"NEPHI",2879,3249,-111.8319,39.7119,TRUE
"2407","IN","LOWELL",665,185,159,2912,2777.714466,48.7,9.277777778,1,1,17.13772455,1.306322732,1.306322732,0.586445602,0.586445602,19.94011976,1.381500101,1.381500101,0.586445602,"LOWELL",NA,NA,-89.0167,41.25,TRUE
"2409","IA","LEON 6 ESE",1000,179,156,3035,2781.118042,49,9.444444444,1,1,16.51764706,1.32123186,1.32123186,0.587482645,0.587482645,18.95294118,1.38827524,1.38827524,0.587482645,"LEON 6 ESE",3058,3444,-93.6453,40.7244,TRUE
"2412","CO","STERLING",3938,169,147,2978,2782.719437,49.9,9.944444444,1,1,14.78212291,1.364493458,1.364493458,0.587970578,0.587970578,16.99441341,1.43064989,1.43064989,0.587970578,"STERLING",NA,NA,-103.2238,40.6252,TRUE
"2415","IN","PLYMOUTH",815,200,175,2942,2783.357658,49.2,9.555555556,1,0.9,18.31395349,1.392568525,1.253311672,0.65351671,0.65351671,20.93023256,1.469543275,1.469543275,0.588165039,"PLYMOUTH",NA,NA,-120.85,38.4833,TRUE
"2416","NM","SANTA FE 2",6718,173,152,2405,2783.433979,49.4,9.666666667,1,1,15.72413793,1.340728483,1.340728483,0.588188293,0.588188293,17.89655172,1.402710707,1.402710707,0.588188293,"SANTA FE 2",2479,3231,-105.9753,35.6194,TRUE
"2417","NE","MEDICINE CREEK DAM",2387,173,149,3033,2783.489389,49.7,9.833333333,1,1,15.15254237,1.355067588,1.355067588,0.588205176,0.588205176,17.59322034,1.426895374,1.426895374,0.588205176,"MEDICINE CREEK DAM",3276,3730,-100.2331,40.3744,TRUE
"2418","OH","HIRAM",1230,198,172,2436,2783.666034,47.7,8.722222222,1,1,19.71974522,1.262943389,1.262943389,0.588258999,0.588258999,22.70063694,1.335624327,1.268843111,0.588258999,"HIRAM",NA,NA,-70.8,43.8833,TRUE
"2419","IA","AMES 8 WSW",1099,188,161,3114,2786.304828,48.6,9.222222222,1,1,17.45783133,1.304101413,1.304101413,0.589063019,0.589063019,20.38554217,1.382122174,1.382122174,0.589063019,"AMES 8 WSW",3216,3483,-93.7742,42.0208,TRUE
"2421","OH","OBERLIN",816,184,160,2700,2787.850771,48.7,9.277777778,1,1,17.24550898,1.309137057,1.309137057,0.589534056,0.589534056,19.83233533,1.378530213,1.378530213,0.589534056,"OBERLIN",3326,3780,-100.5164,39.8228,TRUE
"2422","IL","PRINCEVILLE",735,179,159,3014,2789.239702,48.8,9.333333333,1,1,17.03571429,1.314145023,1.314145023,0.589957252,0.589957252,19.17857143,1.37194259,1.37194259,0.589957252,"PRINCEVILLE",3264,3553,-89.7564,40.9275,TRUE
"2423","IN","WANATAH 2 WNW",735,185,157,2877,2791.544719,49,9.444444444,1,1,16.62352941,1.324078306,1.324078306,0.590659573,0.590659573,19.58823529,1.406317468,1.406317468,0.590659573,"WANATAH 2 WNW",2773,3128,-86.9294,41.4439,TRUE
"2424","NE","BIG SPRINGS",3678,167,145,2924,2791.953871,50.2,10.11111111,1,1,14.34065934,1.381403495,1.381403495,0.590784238,0.590784238,16.51648352,1.448379798,1.448379798,0.590784238,"BIG SPRINGS",NA,NA,-111.2667,44.5,TRUE
"2425","NY","MOHONK LAKE",1245,203,180,2668,2792.782382,48.9,9.388888889,1,0.9,19.17159763,1.383082205,1.244773984,0.656707422,0.656707422,21.62130178,1.453264062,1.453264062,0.591036679,"MOHONK LAKE",2882,3095,-74.155,41.7681,TRUE
"2429","NE","WAKEFIELD",1390,164,149,3374,2794.396108,49.8,9.888888889,1,1,15.06741573,1.362723337,1.362723337,0.591528369,0.591528369,16.58426966,1.407431206,1.407431206,0.591528369,"WAKEFIELD",NA,NA,-71.0667,41.5,TRUE
"2430","WA","POMEROY",1900,184,150,2293,2794.601394,49.7,9.833333333,1,1,15.25423729,1.357986929,1.357986929,0.591590918,0.591590918,18.71186441,1.461076932,1.461076932,0.591590918,"POMEROY",2105,2585,-117.5883,46.4672,TRUE
"2431","NE","BRIDGEPORT",3666,159,140,3088,2795.557665,50.8,10.44444444,1,1,13.40425532,1.411672162,1.411672162,0.591882287,0.591882287,15.22340426,1.470590859,1.470590859,0.591882287,"BRIDGEPORT",1163,2648,-119.2286,38.2575,TRUE
"2432","UT","FILLMORE",5120,172,140,2939,2795.557665,50.8,10.44444444,1,1,13.40425532,1.411672162,1.411672162,0.591882287,0.591882287,16.46808511,1.512314377,1.512314377,0.591882287,"FILLMORE",NA,NA,-89.2667,39.1167,TRUE
"2433","MI","MONROE",590,199,179,2837,2795.662271,49,9.444444444,1,0.9,18.95294118,1.38827524,1.249447716,0.657682399,0.657682399,21.07058824,1.449333137,1.449333137,0.591914159,"MONROE",NA,NA,-81.1,25.85,TRUE
"2434","IA","CRESTON 2 SW",1320,185,162,3079,2796.309012,48.6,9.222222222,1,1,17.56626506,1.306910953,1.306910953,0.592111216,0.592111216,20.06024096,1.373227646,1.373227646,0.592111216,"CRESTON 2 SW",3106,3391,-94.3936,41.0372,TRUE
"2435","AZ","BLUE",5420,161,130,2619,2798.051725,52.1,11.16666667,1,1,11.64179104,1.477153871,1.477153871,0.592642208,0.592642208,14.41791045,1.579062554,1.579062554,0.592642208,"BLUE",NA,NA,-109.1667,33.5833,TRUE
"2436","OR","ONTARIO KSRV",2145,171,143,2948,2800.280522,50.5,10.27777778,1,1,13.91351351,1.398143108,1.398143108,0.593321305,0.593321305,16.63783784,1.484982473,1.484982473,0.593321305,"ONTARIO KSRV",NA,NA,-116.9717,44.0439,TRUE
"2437","IN","CAMBRIDGE CITY 3 N",1000,180,158,2762,2801.935494,49,9.444444444,1,1,16.72941176,1.326930884,1.326930884,0.593825562,0.593825562,19.05882353,1.391266123,1.391266123,0.593825562,"CAMBRIDGE CITY 3 N",2824,3223,-85.1833,39.8667,TRUE
"2438","VA","BLAND",2000,166,145,2513,2802.607463,50.3,10.16666667,1,1,14.26229508,1.388993624,1.388993624,0.594030306,0.594030306,16.32786885,1.453207157,1.453207157,0.594030306,"BLAND",NA,NA,-106.4667,35.7667,TRUE
"2440","WA","STEHEKIN 4 NW",1270,205,169,2192,2804.70823,48.1,8.944444444,1,1,18.89440994,1.286785655,1.286785655,0.594670393,0.594670393,22.91925466,1.390442295,0.834265377,0.594670393,"STEHEKIN 4 NW",2250,2536,-120.7264,48.3508,TRUE
"2441","CO","KARVAL",5075,161,148,2721,2804.872845,50,10,1,1,14.8,1.375072396,1.375072396,0.59472055,0.59472055,16.1,1.414085869,1.414085869,0.59472055,"KARVAL",2852,3476,-103.5428,38.7411,TRUE
"2442","NM","OTIS",6880,173,149,2626,2805.302828,49.9,9.944444444,1,1,14.98324022,1.370379086,1.370379086,0.594851562,0.594851562,17.39664804,1.443018486,1.443018486,0.594851562,"OTIS",2651,3132,-107.8408,36.3339,TRUE
